customer_id,supplied_at,volume,size
3841.0,2022-02-21 14:09:00,52.8,446
3881.0,2020-11-26 16:57:00,36.3,446
3881.0,2020-12-24 09:21:00,77.1,446
3881.0,2021-01-14 17:27:00,117.7,446
3881.0,2021-02-02 16:21:00,123.3,446
3881.0,2021-02-21 15:11:00,104.6,446
3881.0,2021-03-12 15:25:00,70.8,446
3881.0,2021-12-01 17:44:00,137.0,446
3881.0,2021-12-22 15:36:00,76.9,446
3881.0,2022-01-12 12:37:00,62.4,446
3881.0,2022-02-02 12:59:00,80.7,446
3881.0,2022-02-21 13:55:00,68.0,446
5531.0,2020-11-06 00:00:00,200.3,492
5531.0,2020-11-24 09:27:00,138.4,492
5531.0,2020-12-03 09:57:00,244.0,492
5531.0,2020-12-09 09:52:00,229.2,492
5531.0,2020-12-18 08:34:00,178.9,492
5531.0,2020-12-26 08:44:00,190.1,492
5531.0,2021-01-05 08:55:00,279.0,492
5531.0,2021-01-17 13:40:00,357.4,492
5531.0,2021-01-28 17:05:00,305.8,492
5531.0,2021-02-07 08:26:00,295.9,492
5531.0,2021-02-17 08:37:00,251.0,492
5531.0,2021-02-25 09:33:00,195.2,492
5531.0,2021-03-08 09:26:00,296.8,492
5531.0,2021-03-19 08:56:00,214.6,492
5531.0,2021-04-05 09:30:00,171.7,492
5531.0,2021-11-24 10:07:00,186.8,492
5531.0,2021-12-14 15:28:00,297.2,492
5531.0,2021-12-27 08:06:00,324.4,492
5531.0,2022-01-07 09:49:00,298.8,492
5531.0,2022-01-17 10:16:00,248.6,492
5531.0,2022-01-27 12:59:00,260.0,492
5531.0,2022-02-07 18:46:00,314.2,492
