,customer_id,tank_type_id,supplied_at,volume,sum,mean,matemp,mltemp,mhtemp,mwind,msnowacc,msnow,msun,mhumidi,mean_consumption,interval,last_supply_time,last_year_mean,last_year_sum,price
10,637,1,2018-02-02 06:38:00,287.7,5056.6,32.623225806451615,5.785714285714286,9.042857142857144,2.842857142857143,2.257142857142857,61.42857142857143,2.2857142857142856,4.314285714285715,63.71428571428572,41.1,7.0,2018-01-26 05:25:00,34.611464968152866,5434.0,85
11,637,1,2018-02-09 06:17:00,267.0,5056.6,32.623225806451615,3.3571428571428577,6.814285714285714,0.1714285714285714,2.5571428571428574,57.42857142857143,1.8571428571428568,3.485714285714286,66.85714285714286,38.142857142857146,7.0,2018-02-02 06:38:00,34.611464968152866,5434.0,85
12,637,1,2018-02-16 06:53:00,242.7,5056.6,32.623225806451615,4.3,7.1,1.7714285714285716,3.028571428571429,60.71428571428572,3.4285714285714284,2.185714285714286,69.42857142857143,34.67142857142857,7.0,2018-02-09 06:17:00,34.611464968152866,5434.0,85
13,637,1,2018-02-23 06:39:00,267.6,5056.6,32.623225806451615,4.271428571428571,7.799999999999999,1.114285714285714,3.0285714285714285,72.42857142857143,5.714285714285714,4.542857142857144,61.71428571428572,38.22857142857144,7.0,2018-02-16 06:53:00,34.611464968152866,5434.0,85
14,637,1,2018-03-02 06:38:00,256.2,5056.6,32.623225806451615,3.2142857142857144,6.642857142857143,-0.0142857142857143,3.3714285714285714,71.28571428571429,4.857142857142857,3.942857142857143,64.42857142857143,36.6,7.0,2018-02-23 06:39:00,34.611464968152866,5434.0,88
15,637,1,2018-03-09 06:46:00,236.8,5056.6,32.623225806451615,0.1428571428571427,3.7571428571428576,-3.4714285714285715,4.314285714285714,72.0,0.8571428571428571,1.985714285714285,65.28571428571429,33.82857142857143,7.0,2018-03-02 06:38:00,34.611464968152866,5434.0,88
16,637,1,2018-03-16 05:37:00,201.0,5056.6,32.623225806451615,-1.5571428571428572,1.4,-4.571428571428571,4.442857142857143,60.285714285714285,3.571428571428572,4.271428571428571,69.14285714285714,28.714285714285715,7.0,2018-03-09 06:46:00,34.611464968152866,5434.0,88
17,637,1,2018-03-23 06:17:00,219.8,5056.6,32.623225806451615,-1.1714285714285713,2.7571428571428567,-4.914285714285714,3.6,50.85714285714285,1.4285714285714286,6.542857142857143,57.0,31.4,7.0,2018-03-16 05:37:00,34.611464968152866,5434.0,88
18,637,1,2018-03-29 06:59:00,101.7,5056.6,32.623225806451615,-7.033333333333332,-2.1666666666666665,-11.566666666666668,3.8,24.166666666666668,0.0,8.433333333333332,57.333333333333336,16.95,6.0,2018-03-23 06:17:00,34.611464968152866,5434.0,88
19,637,1,2018-04-12 06:56:00,264.0,5056.6,32.623225806451615,-5.6000000000000005,-2.2142857142857144,-9.592857142857142,3.757142857142857,0.1428571428571428,0.1428571428571428,4.728571428571428,56.71428571428572,18.857142857142858,14.0,2018-03-29 06:59:00,34.611464968152866,5434.0,88
20,637,1,2018-11-13 06:50:00,111.0,4940.2,29.23195266272189,-9.80909090909091,-6.118181818181818,-13.536363636363632,2.6545454545454548,0.0,0.0,3.8181818181818175,72.45454545454545,10.090909090909092,11.0,2018-11-02 07:53:00,32.623225806451615,5056.6,100
21,637,1,2018-11-20 07:40:00,119.1,4940.2,29.23195266272189,-6.0,-3.842857142857144,-8.842857142857142,2.9,0.0,0.0,2.1,67.85714285714286,17.014285714285712,7.0,2018-11-13 06:50:00,32.623225806451615,5056.6,100
22,637,1,2018-11-27 08:39:00,181.4,4940.2,29.23195266272189,-3.2285714285714286,0.3428571428571429,-6.242857142857143,3.314285714285714,5.0,2.0,4.157142857142857,69.28571428571429,25.914285714285715,7.0,2018-11-20 07:40:00,32.623225806451615,5056.6,100
23,637,1,2018-12-07 06:33:00,264.3,4940.2,29.23195266272189,-2.0800000000000005,1.3199999999999998,-5.17,3.66,2.7,2.3,3.3200000000000003,70.4,26.43,10.0,2018-11-27 08:39:00,32.623225806451615,5056.6,95
24,637,1,2018-12-14 07:39:00,282.9,4940.2,29.23195266272189,4.342857142857143,7.271428571428571,2.2,2.4571428571428577,14.714285714285714,4.285714285714286,2.857142857142857,72.28571428571429,40.41428571428571,7.0,2018-12-07 06:33:00,32.623225806451615,5056.6,95
25,637,1,2018-12-21 06:19:00,223.9,4940.2,29.23195266272189,0.0285714285714285,2.9285714285714284,-2.2142857142857144,2.8714285714285714,19.714285714285715,2.7142857142857144,2.2285714285714286,72.71428571428571,31.985714285714288,7.0,2018-12-14 07:39:00,32.623225806451615,5056.6,95
26,637,1,2018-12-28 07:37:00,251.9,4940.2,29.23195266272189,2.071428571428572,4.357142857142857,0.0571428571428573,2.8857142857142857,15.571428571428571,3.142857142857143,2.5142857142857147,72.85714285714286,35.98571428571429,7.0,2018-12-21 06:19:00,32.623225806451615,5056.6,95
27,637,1,2019-01-04 06:12:00,261.9,4940.2,29.23195266272189,2.157142857142857,4.857142857142857,-0.1857142857142857,3.3714285714285714,28.571428571428573,3.0,1.6285714285714286,70.57142857142857,37.41428571428571,7.0,2018-12-28 07:37:00,32.623225806451615,5056.6,95
28,637,1,2019-01-11 06:45:00,285.6,4940.2,29.23195266272189,2.657142857142857,5.057142857142857,0.1857142857142857,3.7857142857142856,39.57142857142857,7.571428571428571,3.685714285714286,69.57142857142857,40.8,7.0,2019-01-04 06:12:00,32.623225806451615,5056.6,95
29,637,1,2019-01-18 06:39:00,275.7,4940.2,29.23195266272189,4.042857142857143,7.4142857142857155,0.942857142857143,3.585714285714286,43.57142857142857,3.0,3.585714285714286,71.28571428571429,39.385714285714286,7.0,2019-01-11 06:45:00,32.623225806451615,5056.6,95
30,637,1,2019-01-25 07:10:00,276.6,4940.2,29.23195266272189,2.7857142857142856,5.428571428571429,0.2142857142857142,4.071428571428572,48.57142857142857,4.142857142857143,3.0571428571428574,70.14285714285714,39.51428571428572,7.0,2019-01-18 06:39:00,32.623225806451615,5056.6,95
31,637,1,2019-02-01 07:31:00,259.1,4940.2,29.23195266272189,3.242857142857143,6.342857142857143,0.3999999999999999,3.985714285714285,58.71428571428572,2.571428571428572,4.042857142857143,69.57142857142857,37.01428571428572,7.0,2019-01-25 07:10:00,32.623225806451615,5056.6,89
32,637,1,2019-02-08 08:01:00,285.9,4940.2,29.23195266272189,4.685714285714285,7.642857142857143,2.0142857142857142,4.214285714285714,59.85714285714285,4.428571428571429,2.714285714285714,68.28571428571429,40.84285714285714,7.0,2019-02-01 07:31:00,32.623225806451615,5056.6,89
33,637,1,2019-02-15 05:22:00,305.4,4940.2,29.23195266272189,5.571428571428571,8.414285714285713,2.771428571428572,2.942857142857143,60.85714285714285,1.2857142857142858,4.728571428571428,60.71428571428572,43.62857142857143,7.0,2019-02-08 08:01:00,32.623225806451615,5056.6,89
34,637,1,2019-02-22 05:49:00,238.7,4940.2,29.23195266272189,-0.3142857142857143,3.0142857142857147,-3.0,2.5142857142857147,54.0,0.5714285714285714,3.2142857142857144,68.57142857142857,34.1,7.0,2019-02-15 05:22:00,32.623225806451615,5056.6,89
35,637,1,2019-03-01 07:56:00,188.3,4940.2,29.23195266272189,-1.0285714285714287,2.957142857142857,-4.742857142857142,2.685714285714286,46.42857142857143,1.0,5.871428571428572,61.142857142857146,26.9,7.0,2019-02-22 05:49:00,32.623225806451615,5056.6,89
36,637,1,2019-03-08 06:03:00,169.8,4940.2,29.23195266272189,-1.5285714285714287,1.9,-5.185714285714285,3.3285714285714287,33.0,0.2857142857142857,6.342857142857143,63.71428571428572,24.25714285714286,7.0,2019-03-01 07:56:00,32.623225806451615,5056.6,89
37,637,1,2019-03-15 07:28:00,175.3,4940.2,29.23195266272189,-3.1142857142857143,0.2428571428571428,-6.028571428571429,3.814285714285714,16.285714285714285,0.5714285714285714,3.742857142857143,67.28571428571429,25.042857142857144,7.0,2019-03-08 06:03:00,32.623225806451615,5056.6,89
38,637,1,2019-03-21 05:56:00,137.8,4940.2,29.23195266272189,-5.1000000000000005,-1.7,-9.15,3.633333333333333,8.0,1.3333333333333333,4.666666666666667,70.5,22.96666666666667,6.0,2019-03-15 07:28:00,32.623225806451615,5056.6,89
39,637,1,2019-03-29 07:13:00,217.9,4940.2,29.23195266272189,-0.825,2.325,-4.5875,4.6,2.625,2.375,4.625,65.0,27.2375,8.0,2019-03-21 05:56:00,32.623225806451615,5056.6,89
40,637,1,2019-04-05 06:35:00,160.9,4940.2,29.23195266272189,-2.742857142857143,0.6571428571428573,-7.1000000000000005,3.042857142857143,0.1428571428571428,0.1428571428571428,5.571428571428571,61.57142857142857,22.985714285714288,7.0,2019-03-29 07:13:00,32.623225806451615,5056.6,89
41,637,1,2019-04-12 07:32:00,133.3,4940.2,29.23195266272189,-5.742857142857142,-2.0142857142857147,-10.785714285714286,3.714285714285715,0.0,0.0,7.5,63.0,19.042857142857144,7.0,2019-04-05 06:35:00,32.623225806451615,5056.6,89
