index,customer_id,supplied_at,volume,size
387,3171.0,2022-01-27 10:58:00,326.7,198
388,3171.0,2022-02-16 15:15:00,354.4,198
389,3171.0,2022-03-08 12:28:00,274.7,198
390,3371.0,2020-11-05 09:39:00,254.3,198
391,3371.0,2020-11-20 10:23:00,128.6,198
392,3371.0,2020-12-03 10:44:00,154.6,198
393,3371.0,2020-12-12 09:42:00,107.7,198
394,3371.0,2020-12-28 09:17:00,297.5,198
395,3371.0,2021-01-11 10:59:00,413.3,198
396,3371.0,2021-01-20 09:58:00,321.3,198
397,3371.0,2021-01-29 11:30:00,303.7,198
398,3371.0,2021-02-05 18:22:00,236.7,198
399,3371.0,2021-02-11 09:42:00,178.1,198
400,3371.0,2021-02-21 10:09:00,230.1,198
401,3371.0,2021-03-02 11:53:00,177.1,198
402,3371.0,2021-03-12 08:52:00,161.2,198
403,3371.0,2021-03-24 09:43:00,171.2,198
404,3371.0,2021-04-07 10:24:00,126.4,198
405,3371.0,2021-04-28 09:53:00,189.2,198
406,3371.0,2021-11-16 09:14:00,156.3,198
407,3371.0,2021-12-02 16:23:00,190.9,198
408,3371.0,2021-12-15 09:29:00,156.0,198
409,3371.0,2021-12-25 09:01:00,183.6,198
410,3371.0,2021-12-30 16:06:00,115.9,198
411,3371.0,2022-01-10 09:22:00,237.3,198
412,3371.0,2022-01-20 09:21:00,178.7,198
413,3371.0,2022-01-31 17:41:00,209.3,198
414,3371.0,2022-02-11 07:55:00,198.2,198
415,3371.0,2022-02-21 08:21:00,174.8,198
416,3371.0,2022-03-03 07:30:00,171.7,198
417,3371.0,2022-03-12 09:30:00,129.7,198
418,3461.0,2020-11-14 13:32:00,112.6,198
419,3461.0,2020-12-02 14:35:00,148.9,198
420,3461.0,2020-12-23 09:50:00,235.0,198
421,3461.0,2021-01-06 17:07:00,187.1,198
422,3461.0,2021-01-23 12:48:00,265.0,198
423,3461.0,2021-02-09 15:11:00,296.6,198
424,3461.0,2021-02-25 11:09:00,229.9,198
425,3461.0,2021-03-13 09:37:00,219.6,198
426,3461.0,2021-03-27 15:08:00,123.7,198
427,3461.0,2021-12-02 13:21:00,329.9,198
428,3461.0,2021-12-22 12:42:00,315.8,198
429,3461.0,2022-01-10 10:44:00,390.7,198
430,3461.0,2022-01-28 15:28:00,317.0,198
431,3461.0,2022-02-16 11:08:00,394.0,198
432,3461.0,2022-03-02 13:19:00,236.9,198
433,3461.0,2022-03-17 10:18:00,216.1,198
434,3601.0,2020-11-05 14:00:00,334.1,198
435,3601.0,2020-12-01 15:13:00,260.9,198
436,3601.0,2020-12-18 17:59:00,305.3,198
437,3601.0,2020-12-25 08:50:00,130.2,198
438,3601.0,2021-01-09 11:32:00,346.8,198
439,3601.0,2021-01-23 11:32:00,273.2,198
440,3601.0,2021-02-05 14:38:00,259.4,198
441,3601.0,2021-02-19 15:16:00,214.6,198
442,3601.0,2021-03-07 11:30:00,260.1,198
443,3601.0,2021-03-27 13:36:00,200.9,198
444,3601.0,2021-11-16 09:34:00,79.6,198
445,3601.0,2021-12-09 17:51:00,137.5,198
446,3601.0,2021-12-24 13:52:00,157.1,198
447,3601.0,2022-01-10 11:03:00,241.1,198
448,3601.0,2022-01-23 10:32:00,151.0,198
449,3601.0,2022-02-05 08:39:00,179.9,198
450,3601.0,2022-02-19 09:36:00,173.0,198
451,3601.0,2022-03-05 11:04:00,133.3,198
452,3811.0,2020-11-26 17:16:00,120.8,446
453,3811.0,2020-12-24 09:48:00,234.6,446
454,3811.0,2021-01-07 10:28:00,447.3,446
